MOVIE_ID,totCnt,MovieCd,MovieNm(csv),movieNm(api),showTm,prdtYear,openDt,typeNm,nationNm,genreNm,watchGrade
6693,2,,맹진사댁경사,,,,,,,,
6694,0,,외출(2005),,,,,,,,
6695,2,,연애완전정복,,,,,,,,
6696,1,20170013,툼디:부러진검의전설,툼디: 부러진 검의 전설,121,2017,20170803,장편,태국,액션,15세이상관람가
6697,0,,아기와나(2017),,,,,,,,
6698,6,,이글아이,,,,,,,,
6699,1,20165862,웨포나이즈드,웨포나이즈드,91,2016,20160706,장편,미국,액션,청소년관람불가
6701,1,20136046,영어덜트,영 어덜트,94,2011,,장편,미국,코미디,15세이상관람가
6702,1,20101130,신사는금발을좋아해,신사는 금발을 좋아해,92,1953,,장편,미국,코미디,
6703,1,20203552,내겐너무어려운연애,내겐 너무 어려운 연애,83,2019,20210204,장편,이탈리아,코미디,12세이상관람가
6704,0,,작은아씨들(1949),,,,,,,,
6705,1,20182743,바이킹데스티니,바이킹 데스티니,90,2018,20181220,장편,영국,액션,15세이상관람가
6706,0,,백두산[가치봄],,,,,,,,
6707,1,19920276,블루라군2,블루라군 2,101,1992,19920829,장편,미국,멜로/로맨스,고등학생이상관람가
6708,37,,톰과제리,,,,,,,,
6709,706,,소녀,,,,,,,,
6710,0,,안티크라이스트(2009),,,,,,,,
6711,1,20204226,월드워Z:아포칼립스,월드 워 Z : 아포칼립스,75,2017,20200114,장편,영국,공포(호러),15세이상관람가
6713,1,19990201,천사들이꿈꾸는세상,천사들이 꿈꾸는 세상,113,1998,19990529,장편,프랑스,드라마,18세관람가
6714,0,,파퍼씨네펭귄들(2011),,,,,,,,
6715,0,,크롤(2019),,,,,,,,
6717,1,20163850,마이골든데이즈,마이 골든 데이즈,123,2015,,장편,프랑스,멜로/로맨스,청소년관람불가
6718,1,20154961,인투더포레스트,인투 더 포레스트,101,2015,20171123,장편,캐나다,스릴러,15세이상관람가
6719,0,,시체가돌아왔다[가치봄],,,,,,,,
6720,1,20217344,화이트라이언스노우볼,화이트 라이언 스노우볼,90,2020,,장편,미국,어드벤처,전체관람가
6721,1,20165826,빙하:살인의추억,빙하: 살인의 추억,101,2015,,장편,중국,범죄,15세이상관람가
6722,1,20153467,미스히스테리,미스 히스테리,98,2014,20160404,장편,중국,드라마,15세이상관람가
6723,1,20070634,산타는괴로워,산타는 괴로워,116,2007,,장편,미국,코미디,전체관람가
6724,1,20159542,히든문,히든 문,118,2012,,장편,멕시코,멜로/로맨스,
6725,0,,릴로앤스티치,,,,,,,,
6726,1,20186567,이블데드본리스,이블데드 본리스,80,2016,20181018,장편,미국,공포(호러),청소년관람불가
6727,2,,룩아웃,,,,,,,,
6728,0,,몽상가들(2003),,,,,,,,
6729,1,20201287,애니멀크래커,애니멀 크래커,94,2017,20200805,장편,미국,애니메이션,전체관람가
6730,1,20214802,범죄도시:나쁜놈들전성시대,범죄도시: 나쁜놈들 전성시대,100,2019,,장편,미국,액션,청소년관람불가
6731,0,,화장실의피에타(2015),,,,,,,,
6732,1,20175303,시크릿레터,시크릿 레터,121,2016,20171123,장편,이탈리아,드라마,12세이상관람가
6733,10,,구세주,,,,,,,,
6734,1,20113972,지.아이.조2,지.아이.조 2,110,2012,20130328,장편,미국,액션,15세이상관람가
6735,1,2022A138,리즐앤드롤락,리즐 앤드 롤락,,2011,,온라인전용,미국,드라마,
6736,2,,깡치,,,,,,,,
6737,0,,서브웨이(2014),,,,,,,,
6738,2,,내가죽기전에,,,,,,,,
6739,1,20181085,지오쓰나미,지오 쓰나미,84,2017,20181129,장편,미국,액션,15세이상관람가
6740,1,20165768,강호의무림신공,강호의 무림신공,92,2015,20170330,장편,중국,액션,12세이상관람가
6741,0,,카운트다운(2019),,,,,,,,
6742,2,,괴물vs검투사,,,,,,,,
6743,9,,인셉션,,,,,,,,
6744,2,,러브앳,,,,,,,,
6745,1,20182773,인생후르츠,인생 후르츠,89,2017,20181206,장편,일본,다큐멘터리,전체관람가
6746,1,20151002,우먼인골드,우먼 인 골드,108,2015,20150709,장편,미국,드라마,12세이상관람가
6747,1,19740054,숙녀초년생,숙녀 초년생,83,1974,19740706,장편,한국,멜로/로맨스,15세이상관람가
6748,1,20215168,헬렌:내영혼의자화상,헬렌: 내 영혼의 자화상,121,2020,20210225,장편,기타,드라마,12세이상관람가
6749,1,20181318,배드사마리안,배드 사마리안,106,2018,20181018,장편,미국,스릴러,15세이상관람가
6750,1,20208811,오타쿠에게사랑은어려워,오타쿠에게 사랑은 어려워,114,2020,,장편,일본,멜로/로맨스,12세이상관람가
6751,0,,헬머니(2015),,,,,,,,
6752,1,20198421,좀비랜드:더블탭,좀비랜드: 더블 탭,98,2019,20191113,장편,미국,액션,15세이상관람가
6753,0,,순수의시대(2014)[가치봄],,,,,,,,
6754,1,20206981,악인전쟁,악인전쟁,103,2019,,장편,중국,범죄,15세이상관람가
6755,1,20129368,파파로티,파파로티,127,2013,20130314,장편,한국,드라마,15세이상관람가
6756,1,20197486,블레이드소울,블레이드 소울,98,2018,,장편,터키,액션,
6757,1,2022A719,우정공원되찾기,우정공원 되찾기,,2015,,온라인전용,미국,코미디,
6758,0,,은밀한유혹[가치봄],,,,,,,,
6759,36,,코리아,,,,,,,,
6761,4,,서바이벌게임,,,,,,,,
6762,1,19990306,더블크라임,더블 크라임,105,1999,19991120,장편,미국,미스터리,18세관람가
6763,11,,투캅스,,,,,,,,
6764,1,20135341,슬리퍼스와이프,슬리퍼스 와이프,91,2010,,장편,독일,드라마,12세이상관람가
6765,1,20175423,나의붉은고래,나의 붉은고래,101,2016,20170615,장편,중국,애니메이션,전체관람가
6766,1,20199512,스마트체이스,스마트 체이스,93,2017,20190418,장편,중국,액션,15세이상관람가
6767,1,20188683,용의전쟁1885,용의 전쟁 1885,103,2017,,장편,중국,액션,
6768,2,,오션스일레븐,,,,,,,,
6769,1,19960146,씨클로,씨클로,129,1995,19960420,장편,프랑스,드라마,연소자관람불가
6770,0,,브레이크(2020),,,,,,,,
6771,0,,301·302(1995),,,,,,,,
6772,1,20162577,사부:영춘권마스터,사부: 영춘권 마스터,109,2015,20160519,장편,중국,드라마,15세이상관람가
6773,1,2022A762,정글랜드,정글랜드,,2020,,온라인전용,미국,드라마,
6774,0,,노굿디드(2014),,,,,,,,
6775,1,20132807,어떤시선,어떤 시선,108,2012,20131024,옴니버스,한국,드라마,12세이상관람가
6776,1,20197265,나는다른언어로꿈을꾼다,나는 다른 언어로 꿈을 꾼다,100,2017,20190307,장편,멕시코,드라마,15세이상관람가
6777,24,,컨테이너,,,,,,,,
6778,0,,스코어(2001),,,,,,,,
6779,0,,위험한유혹(2016),,,,,,,,
6780,1,20156973,당신의세상은지금몇시?,당신의 세상은 지금 몇 시?,100,2014,20151119,장편,프랑스,드라마,12세이상관람가
6781,1,20194242,왕대륙의기묘기사,왕대륙의 기묘기사,89,2016,20200430,장편,중국,기타,12세이상관람가
6782,1,20156252,1941:세바스토폴상륙작전,1941: 세바스토폴 상륙작전,122,2015,20151022,장편,러시아,전쟁,15세이상관람가
6783,1,20163251,바다의뚜껑,바다의 뚜껑,83,2016,20160929,장편,일본,드라마,전체관람가
6784,2,,디치,,,,,,,,
6786,0,,컷런스딥(1998),,,,,,,,
6787,0,,사랑도통역이되나요?(2003),,,,,,,,
6788,3,,지킬박사와하이드,,,,,,,,
6789,1,20206447,라라걸,라라걸,98,2019,20200415,장편,호주,드라마,전체관람가
6790,1,20150703,에덴:로스트인뮤직,에덴: 로스트 인 뮤직,131,2014,20151029,장편,프랑스,드라마,청소년관람불가
6791,1,20190881,T-34,T-34,139,2018,20190627,장편,러시아,전쟁,12세이상관람가
6792,41,,헌트,,,,,,,,
6793,0,,앙코르(2005),,,,,,,,
6794,1,20189604,데모닉:죽은자의부활,데모닉 : 죽은 자의 부활,84,2017,20180825,장편,미국,공포(호러),15세이상관람가
6795,1,20172474,폴리캅,폴리캅,92,2015,20170926,장편,미국,드라마,전체관람가
6796,1,20193565,이스케이프하우스,이스케이프 하우스,86,2019,,장편,미국,스릴러,
6797,1,20172464,앨리스죽이기,앨리스 죽이기,81,2017,20190808,장편,한국,다큐멘터리,12세이상관람가
6798,1,20088476,베이비온보드,베이비 온 보드,95,2008,,장편,미국,코미디,
6799,1,2022A013,베니스의경주,베니스의 경주,,1914,,온라인전용,미국,드라마,
6800,0,,소스코드(2011),,,,,,,,
6801,1,20166080,마영정:상해야인시대,마영정: 상해야인시대,94,2015,20170227,장편,중국,액션,15세이상관람가
6802,0,,헤이와이어(2012),,,,,,,,
6803,1,20204555,원스어폰어타임인런던,원스 어폰 어 타임 인 런던,111,2019,,장편,영국,범죄,청소년관람불가
6804,2,,좀비파이터,,,,,,,,
6805,1,20112181,스파이파파,스파이 파파,80,2011,20111027,장편,한국,코미디,전체관람가
6806,1,20185576,콜드체이싱,콜드 체이싱,118,2019,20190220,장편,영국,액션,15세이상관람가
6807,0,,우리형(2004),,,,,,,,
6808,1,20128609,반드시크게들을것2:WildDays,반드시 크게 들을 것 2 : Wild Days,91,2012,20121122,장편,한국,다큐멘터리,12세이상관람가
6809,0,,와이엇과떠나는말씀여행,,,,,,,,
6810,1,19980070,노킹온헤븐스도어,노킹 온 헤븐스 도어,89,1997,19980228,장편,독일,드라마,18세 미만인 자는 관람할 수 없는 등급
6811,0,,이블데드3:암흑의군단(1993),,,,,,,,
6812,1,20141384,터미네이터:제니시스,터미네이터 제니시스,125,2015,20150702,장편,미국,액션,15세이상관람가
6813,9,,애처일기,,,,,,,,
6814,0,,상류사회(2018)[확장판],,,,,,,,
6815,1,20214845,우먼온더브링크,우먼 온 더 브링크,82,2020,,장편,독일,스릴러,
6816,0,,숨은뉴욕코니아일랜드&몬탁,,,,,,,,
6817,1,20010257,스위트노벰버,스위트 노벰버,119,2001,20010927,장편,미국,드라마,15세관람가
6818,1,20158302,옴니보러스,옴니보러스,81,2013,,장편,스페인,공포(호러),
6819,3,,촉산전,,,,,,,,
6820,1,20195926,와호강호,와호강호,86,2017,,장편,중국,액션,15세이상관람가
6821,1,20195083,너의여자친구,너의 여자친구,99,2018,20191204,장편,한국,코미디,12세이상관람가
6822,2,,데스콜,,,,,,,,
6823,1,20138948,2차노출,2차 노출,99,2013,20130912,장편,중국,드라마,청소년관람불가
6824,1,20070053,씨인사이드,씨 인사이드,125,2004,20070301,장편,스페인,드라마,15세이상관람가
6825,1,20207985,아이덴티티:살인자와의인터뷰,아이덴티티: 살인자와의 인터뷰,114,2019,,장편,인도,스릴러,
6826,1,20200148,사운드오브메탈,사운드 오브 메탈,121,2019,,장편,미국,기타,
6827,1,20154081,없던일,없던 일,84,2015,20150820,장편,한국,드라마,청소년관람불가
6828,1,2022A696,여대생기숙사살인사건,여대생 기숙사 살인사건,,2018,,온라인전용,미국,공포(호러),
6829,1,20127593,7번방의선물,7번방의 선물,127,2012,20130123,장편,한국,코미디,15세이상관람가
6830,16,,얼론,,,,,,,,
6831,0,,패스워드(2001),,,,,,,,
6832,1,20207282,태양의소녀들,태양의 소녀들,111,2018,20201022,장편,프랑스,드라마,15세이상관람가
6833,9,,롤로,,,,,,,,
6834,1,20202461,썬샤인패밀리,썬샤인 패밀리,104,2017,,장편,기타,코미디,
6835,0,,내셔널트레져:비밀의책(2007),,,,,,,,
6836,1,19950119,홀로코스트2,홀로코스트 2,89,1980,19950318,장편,이탈리아,공포(호러),연소자관람불가
6837,0,,맨헌트(2018),,,,,,,,
6838,1,19850026,도시에서우는매미,도시에서 우는 매미,100,1984,19850413,장편,한국,드라마,연소자관람불가
6839,1,20191382,부다페스트스토리,부다페스트 스토리,112,2019,20200813,장편,헝가리,스릴러,15세이상관람가
6840,1,20207666,1742북극원정대,1742 북극원정대,96,2018,,장편,러시아,어드벤처,
6841,1,20080144,잘나가는그녀에게왜애인이없을까,잘나가는 그녀에게 왜 애인이 없을까,96,2006,20080306,장편,미국,코미디,15세이상관람가
6842,5,,캡티브,,,,,,,,
6843,1,20110894,천사의숨소리,천사의 숨소리,93,2011,20120223,장편,한국,드라마,12세이상관람가
6844,1,20113471,오페라의유령:25주년특별공연,오페라의 유령 : 25주년 특별 공연,178,2011,,장편,영국,뮤지컬,전체관람가
6845,0,,용의자X[가치봄],,,,,,,,
6847,1,20151202,난그녀와키스했다,난 그녀와 키스했다,91,2014,20150722,장편,프랑스,코미디,청소년관람불가
6848,1,20154905,가려진시간,가려진 시간,129,2016,20161116,장편,한국,드라마,12세이상관람가
6849,1,20185047,쿠르스크,쿠르스크,117,2018,20190116,장편,벨기에,드라마,15세이상관람가
6850,1,20199034,왓맨원트,왓 맨 원트,117,2019,,장편,미국,코미디,
6851,4,,질투는나의힘,,,,,,,,
6852,65,,로라,,,,,,,,
6853,1,20150621,피의자:사라진증거,피의자: 사라진 증거,97,2014,,장편,네덜란드,드라마,
6854,1,20122124,아버지의이메일,아버지의 이메일,88,2012,20140424,장편,한국,다큐멘터리,12세이상관람가
6855,0,,마이걸(1991),,,,,,,,
6856,1,20163983,코어임팩트:행성충돌,코어 임팩트: 행성 충돌,91,2014,20161111,장편,미국,액션,12세이상관람가
6857,2,,미라클맨,,,,,,,,
6858,0,,그녀에게[리마스터링],,,,,,,,
6859,1,20152582,침묵의시선,침묵의 시선,103,2014,20150903,장편,덴마크,다큐멘터리,15세이상관람가
6860,0,,러시아워1,,,,,,,,
6861,8,,지렁이,,,,,,,,
6862,3,,동승,,,,,,,,
6863,1,20080977,심플맨,심플맨,105,1992,,장편,미국,드라마,
6864,0,,호빗:뜻밖의여정[확장판],,,,,,,,
6865,1,20132167,당신에게도사랑이다시찾아올까요?,당신에게도 사랑이 다시 찾아올까요?,101,2012,20131017,장편,미국,멜로/로맨스,15세이상관람가
6868,1,20142719,러브드라이브,러브 드라이브,105,2011,,장편,미국,드라마,
6869,1,20090739,"러블리,스틸","러블리, 스틸",92,2008,20101223,장편,미국,드라마,12세이상관람가
6870,1,20161568,마중:커피숍난동수다사건,마중: 커피숍 난동 수다 사건,94,2016,20180517,장편,한국,코미디,15세이상관람가
6871,1,20156559,계춘할망,계춘할망,116,2016,20160519,장편,한국,가족,15세이상관람가
6872,1,20208671,춘사월의첩,춘사월의 첩,71,2020,,장편,한국,멜로/로맨스,청소년관람불가
6873,0,,리썰웨폰4,,,,,,,,
6874,6,,블랙워터,,,,,,,,
6875,1,19958401,십형제,십형제,,1995,,,,,
6876,0,,송어(1999),,,,,,,,
6877,8,,코요테,,,,,,,,
6878,0,,이동진의파이아키아_2화,,,,,,,,
6879,1,20161763,"나,다니엘블레이크","나, 다니엘 블레이크",100,2016,20161208,장편,영국,드라마,12세이상관람가
6880,0,,언더워터(2020),,,,,,,,
6881,2,,인펙션,,,,,,,,
6882,1,19950373,고스트앤다크니스,고스트 앤 다크니스,110,1996,19961116,장편,미국,액션,고등학생이상관람가
6883,0,,13일의금요일2(1981),,,,,,,,
6884,1,20140521,배드키즈고우투헬,배드 키즈 고우 투 헬,92,2012,20140911,장편,미국,스릴러,청소년관람불가
6885,1,20180801,몰리스게임,몰리스 게임,140,2017,20180906,장편,미국,드라마,15세이상관람가
6886,4,,엽기적인그녀,,,,,,,,
6887,1,20135521,잉여들의히치하이킹,잉여들의 히치하이킹,105,2013,20131128,장편,한국,다큐멘터리,12세이상관람가
6888,1,20198643,케이:여배우살인사건의비밀,케이: 여배우 살인 사건의 비밀,101,2018,,장편,베트남,범죄,
6889,49,,살인자,,,,,,,,
6890,1,20161522,여름의폭풍,센소,116,1954,,장편,이탈리아,멜로/로맨스,
6891,1,20171843,그곳에서만빛난다,그곳에서만 빛난다,119,2014,20170330,장편,일본,멜로/로맨스,청소년관람불가
6892,1,20130708,블링링,블링 링,90,2013,20130905,장편,미국,범죄,청소년관람불가
6893,2,,레크리에이션,,,,,,,,
6894,3,,돌아오는길,,,,,,,,
6895,1,20159901,네이든,네이든,111,2014,20150625,장편,영국,드라마,12세이상관람가
6896,1,19918342,사탄의인형3,사탄의 인형 3,89,1991,,,,,
6897,0,,친니친니:안나마덕련나,,,,,,,,
6898,19,,리허설,,,,,,,,
6899,1,20190244,"각오는됐나,거기여자","각오는 됐나, 거기 여자",95,2018,,장편,일본,멜로/로맨스,전체관람가
6900,3,,미드나잇맨,,,,,,,,
6901,1,2022A683,언포겟터블,언포겟터블,,2017,,온라인전용,미국,드라마,
6902,1,20206284,일진나쁜녀석들,일진 나쁜녀석들,91,2020,,장편,한국,액션,15세이상관람가
6903,6,,모던보이,,,,,,,,
6904,0,,하이크(2011),,,,,,,,
6905,1,20122001,파괴자모랜트,파괴자 모랜트,102,1980,,장편,호주,드라마,
6906,2,,블랙크리스마스,,,,,,,,
6907,1,20180001,태평륜완결편,태평륜 완결편,190,2017,,장편,중국,드라마,15세이상관람가
6908,1,20172922,브로큰다크니스,브로큰 다크니스,118,2017,,장편,기타,스릴러,
6910,1,20156905,"오브라더,오시스터!","오 브라더, 오 시스터!",114,2014,20150321,장편,일본,코미디,12세이상관람가
6911,0,,판타지아일랜드[무삭제판],,,,,,,,
6912,1,20050056,걸스온탑2,걸스 온 탑2,88,2004,20050331,장편,독일,코미디,15세관람가
6913,1,20135672,프릿빌트:더비기닝,프릿 빌트: 더 비기닝,97,2010,,장편,노르웨이,공포(호러),청소년관람불가
6914,1,20207106,자금성금의위,자금성 금의위,92,2018,,장편,중국,액션,
6915,1,20199868,소림퇴마:악마사냥꾼,소림퇴마: 악마사냥꾼,63,2018,20200203,장편,중국,액션,12세이상관람가
6916,1,20192446,언노운솔저디오리지날,언노운 솔저 디 오리지날,271,2017,20190610,장편,핀란드,전쟁,15세이상관람가
6917,1,20191303,정복의신징기즈칸,정복의 신 징기즈칸,113,2018,20190529,장편,중국,액션,15세이상관람가
6918,1,20179130,아기돼지3형제와쿵푸랜드,아기돼지 3형제와 쿵푸랜드,68,2017,20180201,장편,중국,애니메이션,전체관람가
6919,264,,CUT,,,,,,,,
6920,1,20131081,우리엄마는돌리파튼,우리 엄마는 돌리파튼,94,2011,20130804,장편,캐나다,코미디,12세이상관람가
6921,1,20196771,세상의종말을예언하는소년:프로디지,세상의 종말을 예언하는 소년: 프로디지,110,2019,20191002,장편,미국,드라마,15세이상관람가
6922,2,,살인마가족,,,,,,,,
6923,0,,예스터데이(2019),,,,,,,,
6924,0,,300(2006),,,,,,,,
6925,12,,나쁜피,,,,,,,,
6926,0,,엑스맨:데이즈오브퓨처패스트[확장판],,,,,,,,
6927,1,20193665,47미터2,47미터 2,90,2019,20190828,장편,미국,공포(호러),15세이상관람가
6930,0,,목숨(2014),,,,,,,,
6931,1,20200415,돈스피크,돈 스피크,83,2020,20201214,장편,미국,공포(호러),15세이상관람가
6932,1,19790095,페세이지,페세이지,95,1979,19790705,장편,미국,액션,국민학생관람불가
6933,1,2022A237,블루카프리스,블루 카프리스,,2013,,온라인전용,미국,드라마,
6934,0,,환타지아(1940),,,,,,,,
6935,0,,진짜뉴욕맨하튼1,,,,,,,,
6936,1,19920218,심야의공포,심야의 공포,102,1992,19920620,장편,미국,공포(호러),고등학생이상관람가
6937,1,20190020,툴박스머더2,툴박스 머더 2,81,2013,,장편,미국,공포(호러),
6938,0,,바운드(1996),,,,,,,,
6939,0,,걸프렌즈(2009),,,,,,,,
6940,1,20207103,블러드킬,블러드 킬,89,2020,20200928,장편,미국,범죄,15세이상관람가
6941,0,,여동생의비밀(2016),,,,,,,,
6943,0,,미쓰홍당무(2008),,,,,,,,
6944,0,,비밥바룰라(2018)[가치봄],,,,,,,,
6945,4,,뮤지엄,,,,,,,,
6946,1,20154201,일렉트릭슬라이드,일렉트릭 슬라이드,94,2014,20150820,장편,미국,범죄,15세이상관람가
6947,1,20131825,마이프리티걸,마이 프리티 걸,87,2013,20130822,장편,미국,코미디,청소년관람불가
6948,1,20184571,천문:하늘에묻는다,천문: 하늘에 묻는다,132,2019,20191226,장편,한국,사극,12세이상관람가
6949,1,20135157,트랜스미션,트랜스 미션,88,2007,,장편,덴마크,액션,
6951,1,20140684,플레이포데스,플레이 포 데스,87,2013,,장편,미국,스릴러,
6952,0,,니딩유:고남과녀,,,,,,,,
6953,0,,미키블루아이즈(1999),,,,,,,,
6954,1,20110798,러브앤프렌즈,러브 앤 프렌즈,112,2011,20110616,장편,미국,드라마,15세이상관람가
6955,1,20154881,야동보기좋은날,야동보기 좋은 날,88,2015,20160808,장편,한국,코미디,15세이상관람가
6956,0,,노리개:그녀의눈물[가치봄],,,,,,,,
6957,0,,영웅:천하의시작(2002)[무삭제판],,,,,,,,
6958,3,,퀸카로살아남는법,,,,,,,,
6959,0,,아웃오브아프리카(1985),,,,,,,,
6960,2,,송원,,,,,,,,
6961,0,,연리지(2006),,,,,,,,
6962,0,,후크(1991),,,,,,,,
6963,1,20189270,이스케이프파이터,이스케이프 파이터,84,2017,20180826,장편,미국,스릴러,청소년관람불가
6964,0,,미녀삼총사2:맥시멈스피드,,,,,,,,
6965,1,19770098,괴인드라큐라,괴인 드라큐라,82,1958,19770616,장편,영국,공포(호러),
6966,16,,허니문,,,,,,,,
6967,0,,침실의표적(1984),,,,,,,,
6968,1,20175402,앨리스:어둠의거울,앨리스: 어둠의 거울,101,2016,20171027,장편,미국,판타지,15세이상관람가
6969,1,20168023,포세이큰:악령이깃든자,포세이큰: 악령이 깃든 자,89,2016,,장편,미국,공포(호러),
6970,1,20185001,빅샤크:매직체인지,빅샤크: 매직체인지,73,2015,20180627,장편,중국,애니메이션,전체관람가
6971,1,20130928,프릭독,프릭독,85,2008,,장편,영국,공포(호러),청소년관람불가
6972,1,20180161,액트오브디파이언스,액트 오브 디파이언스,124,2017,,장편,남아프리카공화국,스릴러,
6973,1,20158483,오빠생각,오빠생각,123,2015,20160121,장편,한국,드라마,12세이상관람가
6974,4,,퍼펙트머더,,,,,,,,
6975,1,20163018,싱스트리트,싱 스트리트,105,2016,20160519,장편,아일랜드,드라마,15세이상관람가
6976,0,,쏘우6,,,,,,,,
6977,1,20204502,작전명D-DAY,작전명 D-DAY,85,2019,,장편,미국,전쟁,
6978,0,,블랙팬서[다국어자막],,,,,,,,
6979,36,,목격자,,,,,,,,
6980,1,20048621,전양삼보,전양삼보,102,2004,,장편,홍콩,멜로/로맨스,
6981,7,,페이백,,,,,,,,
6982,19,,엑소시스트,,,,,,,,
6983,1,20127819,좀비108,좀비108,85,2012,20120704,장편,대만,공포(호러),청소년관람불가
6984,1,20018285,검투사아틸라,아틸라,120,2001,,장편,미국,액션,
6985,1,20132021,진링의13소녀,진링의 13소녀,146,2011,20131114,장편,중국,전쟁,청소년관람불가
6986,0,,빈(1997),,,,,,,,
6987,0,,나인하프위크2(1997),,,,,,,,
6989,1,20162995,리브어게인,리브 어게인,97,2015,20180426,장편,미국,코미디,15세이상관람가
6990,1,19920152,내사랑컬리수,내사랑 컬리수,101,1991,19920324,장편,미국,코미디,연소자관람가
6991,36,,태풍,,,,,,,,
6993,1,2022A143,타임어게인,타임 어게인,,2011,,온라인전용,미국,SF,
6994,1,20196672,럭키몬스터,럭키 몬스터,92,2019,20201203,장편,한국,드라마,청소년관람불가
6995,1,20185885,스페셜스쿼드,스페셜 스쿼드,105,2018,20180719,장편,독일,액션,15세이상관람가
6996,0,,사이코패스(2017),,,,,,,,
6997,0,,뷰티풀뱀파이어(2018),,,,,,,,
6998,1,20160448,붉은거북,붉은 거북,81,2016,20170311,장편,프랑스,애니메이션,전체관람가
6999,1,20068776,나나2,나나 2,130,2006,,장편,일본,드라마,
7000,5,,최저,,,,,,,,
7001,4,,기생충,,,,,,,,
7002,1,20162979,마담B,마담 B,70,2015,20181115,장편,한국,다큐멘터리,12세이상관람가
7003,1,20120383,해는또다시떠오른다,해는 또다시 뜬다,130,1957,,장편,미국,드라마,
7004,1,20090803,낙원-파라다이스,낙원-파라다이스,105,2009,20091126,장편,한국,멜로/로맨스,12세이상관람가
7005,1,20145129,8광구:몬스터의부활,8광구: 몬스터의 부활,94,2010,20141223,장편,미국,SF,청소년관람불가
7006,1,20142168,앤더슨빌,앤더슨빌,167,1996,,장편,미국,드라마,
7007,1,19820070,진아의벌레먹은장미,진아의 벌레먹은 장미,93,1982,19821009,장편,한국,드라마,연소자관람불가
7008,1,20155586,겟하드,겟하드,100,2015,,장편,미국,코미디,
7009,1,20157301,돌핀테일2,돌핀 테일 2,107,2014,,장편,미국,드라마,
7010,1,20152761,문워커스,문워커스,96,2015,,장편,프랑스,코미디,청소년관람불가
7011,0,,공자춘추전국시대[감독판],,,,,,,,
7012,1,20170702,아스널:리로디드,아스널: 리로디드,97,2017,20170912,장편,미국,범죄,청소년관람불가
7013,1,20147788,영웅:천하의시작,영웅: 천하의 시작,109,2002,20140320,장편,중국,액션,15세이상관람가
7014,21,,추격자,,,,,,,,
7015,0,,군함도[감독판],,,,,,,,
7016,1,20206751,스틸컨트리,스틸 컨트리,89,2018,,장편,영국,미스터리,
7017,2,,내여자친구의결혼식,,,,,,,,
7018,3,,약장수,,,,,,,,
7019,1,20185022,리인카네이션,리인카네이션,80,2016,,장편,캐나다,액션,
7020,9,,마리오네트,,,,,,,,
7021,1,20162575,천하무림불패,천하무림불패,89,2016,20170316,장편,중국,드라마,12세이상관람가
7022,1,20110561,엑스맨:퍼스트클래스,엑스맨: 퍼스트 클래스,132,2010,20110602,장편,미국,액션,12세이상관람가
7023,1,20178228,다키스트아워,다키스트 아워,125,2017,20180117,장편,영국,드라마,12세이상관람가
7024,1,20167150,엘비스와대통령,엘비스와 대통령,86,2016,20161130,장편,미국,코미디,12세이상관람가
7025,1,20100811,레지던트이블4:끝나지않은전쟁,레지던트 이블 4: 끝나지 않은 전쟁 3D,96,2010,20100916,장편,독일,공포(호러),청소년관람불가
7026,2,,더쉬프트,,,,,,,,
7027,1,20149265,기술자들,기술자들,116,2014,20141224,장편,한국,범죄,15세이상관람가
7028,1,19608027,모데라토칸타빌레,모데라토 칸타빌레,95,1960,,,,,
7029,4,,붉은눈,,,,,,,,
7030,0,,알피니스트:어느카메라맨의고백,,,,,,,,
7031,1,20183928,용의자:폭탄테러를막아라,용의자: 폭탄 테러를 막아라,93,2012,20180712,장편,미국,코미디,15세이상관람가
7032,0,,내남자친구는왕자님(2004),,,,,,,,
7033,4,,도망자2,,,,,,,,
7034,0,,미녀와야수[시그니처콜렉션],,,,,,,,
7035,1,20123361,베니스언더그라운드,베니스 언더그라운드,93,2005,20121220,장편,미국,액션,청소년관람불가
7036,6,,천하제일검,,,,,,,,
7037,1,20201722,저스트머시,저스트 머시,169,2019,,장편,미국,드라마,
7038,1,20191930,영웅호색소패왕:세명의신부,영웅호색 소패왕: 세 명의 신부,89,2017,,장편,중국,액션,
7039,109,,맘,,,,,,,,
7040,0,,[OCEAN공개]젠틀맨,,,,,,,,
7041,0,,"소년,소녀를만나다[리마스터링]",,,,,,,,
7042,2,,군함도,,,,,,,,
7043,0,,킬러엘리트(2011),,,,,,,,
7044,1,20100269,피스트오브러브,피스트 오브 러브,101,2007,20100506,장편,미국,드라마,청소년관람불가
7045,1,19698122,알프스대탈주,알프스 대탈출,102,1969,19761224,장편,영국,코미디,
7046,1,20171281,위대한임무,위대한 임무,101,2013,20170323,장편,미국,드라마,12세이상관람가
7047,1,20158744,짐작보다따뜻하게,짐작보다 따뜻하게,87,2015,20160519,장편,한국,드라마,12세이상관람가
7048,1,20171452,포에트리브로셀,포에트리 브로셀,69,2011,20170303,장편,스페인,멜로/로맨스,청소년관람불가
7049,0,,고령화가족[가치봄],,,,,,,,
7050,1,20112050,파이널데스티네이션5,파이널 데스티네이션5,92,2011,20110908,장편,미국,공포(호러),청소년관람불가
7051,1,20196121,장폴고티에:프릭앤시크,장 폴 고티에: 프릭 앤 시크,96,2018,,장편,프랑스,다큐멘터리,
